0,['hey\\ud83d\\ude0btoday'],['prepared'],['hot'],['\\ud83d\\udd25game'],['private'],['messages\\ud83d\\udc8c\\ud83e\\udd2d\\ud83e\\udd2b\\ud83d\\udc45\\ud83c\\udf46'],"[""'ll""]",['wait'],['you\\ud83d\\udca6\\ud83d\\ude08\\ud83d\\udc8b\\ud83d\\udd1e\\ud83d\\udc4subscribe'],,,,,,,,,,,,,,
1496,['listen'],['enjoying'],['thirstythursday'],['\\n\\n'],['thursdaythoughts'],['\\n'],['thursdayvibes'],,,,,,,,,,,,,,,,
1497,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1498,['must'],['watch'],['best'],['trump'],['ad'],['ever'],['\\ud83d\\udcfa\\n\\n\\'],"[""''""]",['fighter'],,,,,,,,,,,,,,
1499,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1500,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1501,['great'],['sta'],['night'],['gcs'],['student'],['saadia'],['abubaker'],['winning'],['volunteer'],['year'],['gcs'],['\\ud83d\\udc4f\\ud83d\\udc4f\\ud83d\\udc4f\\ud83d\\udc4f'],,,,,,,,,,,
1502,['anxiety'],['sky'],['high'],['corona'],['today'],['chest'],['pains'],,,,,,,,,,,,,,,,
1503,['93'],['break'],['spanish'],['stock'],['regulator'],['cnmv'],['bans'],['sho'],['selling'],['6securities'],['spanish'],['stock'],['market'],['tomorrow'],['h\\u2026'],"[""''""]",,,,,,,
1504,['personal'],['news'],['share'],['today'],['sophie'],['recently'],['returned'],['speaking'],['event'],['uk'],,,,,,,,,,,,,
1505,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1506,['read'],['well'],['argued'],['data-rich'],['aicle'],['realize'],['visionary'],,,,,,,,,,,,,,,,
1507,['went'],['urgent'],['care'],['today'],['symptoms'],['sho'],['breath'],,,,,,,,,,,,,,,,
1508,['know'],['breaks'],['hea'],['long'],['wait'],['times'],['autism'],['families'],,,,,,,,,,,,,,,
1509,['ever'],['november'],['seems'],['long'],['way'],['right'],['much'],['donald'],['trump'],['screw'],['us'],"[""''""]",,,,,,,,,,,
1510,['lyme'],['vs'],['east'],['hampton'],['high'],['school'],['girls'],['basketball'],['live\\nwildcats'],['vs'],['bellringers\\nlive'],,,,,,,,,,,,
1511,['board'],['members'],['resigned'],['coming'],['hearing'],['today'],,,,,,,,,,,,,,,,,
1512,['let'],"[""'s""]",['try'],['again\\ud83d\\ude01\\ud83d\\ude01\\ud83d\\ude0in'],['honor'],['\\u0e2b\\u0e38\\u0e48\\u0e19\\u0e2b\\u0e21\\u0e35\\u0e02\\u0e2d\\u0e07\\u0e1e\\u0e48\\u0e2d\\u0e08\\u0e4b\\u0e3for'],['4th'],['time'],['vote'],['kd2\\ud83d\\udc96\\n\\nhelp'],['spread'],['till'],['13\\/3\\/202at'],['pm\\n\\ud83d\\udd013\\u2026'],"[""''""]",,,,,,,,
1513,['joe'],['biden'],['excellent'],['plan'],['spoke'],['today'],['already'],['acting'],['presidential'],['since'],['missing'],"[""''""]",,,,,,,,,,,
1514,['luck'],['would'],,,,,,,,,,,,,,,,,,,,,
1515,['stockbroker'],['friends'],['tell'],['got'],['crushed'],['today'],['calls'],,,,,,,,,,,,,,,,
1516,['dus'],['de'],['geeft'],['deze'],['dictator'],['gewoon'],['nog'],['even'],['50miljoen'],['erbij'],['omdat'],['hij'],['de'],['eerste'],['deal'],['niet'],['na'],['kwam'],['en'],['meneer'],['nog\\u2026'],"[""''""]",
1517,['sure'],['thought'],['strong'],['today'],['looked'],['like'],['president'],['first'],['time'],['still'],['hap\\u2026'],"[""''""]",,,,,,,,,,,
1518,['\\u272engagement'],['thread'],['\\u2728\\n\\ngood'],['morning'],['good'],['evening'],['let\\u2019s'],['good'],['time'],['today'],['make'],['\\n\\nswers'],['post'],['fa\\u2026'],"[""''""]",,,,,,,,
1519,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1520,['leadership'],['160pennsylvania'],['avenue'],['bit'],['lacking'],['don\\u2019t'],['worry'],,,,,,,,,,,,,,,,
1521,['kate'],['beckinsale'],['sharing'],['terrible'],['yet'],['commonplace'],['weinstein'],['story'],['wake'],['utterly'],['justified'],['2sentence'],['for\\u2026'],"[""''""]",,,,,,,,,
1522,['events'],['continue'],['today'],['tomorrow'],,,,,,,,,,,,,,,,,,,
1523,['qcsd'],['made'],['several'],['changes'],['today'],['coronavirus'],['response'],['plan'],['please'],['give'],['read'],['impact'],['inside\\u2026'],"[""''""]",,,,,,,,,
1524,['tbf'],['piers'],"[""n't""]",['explain'],['today'],['thought'],['came'],['across'],['extremely'],['well'],"[""''""]",,,,,,,,,,,,
1525,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1526,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1527,"[""n't""]",['usually'],['post'],['family'],['yesterday'],['non'],['verbal'],['son'],['autism'],['celebrated'],['29th'],['bihday'],['yrs'],['w\\u2026'],"[""''""]",,,,,,,,
1528,['live'],['cash'],['income'],['public'],['speaking'],,,,,,,,,,,,,,,,,,
1529,['turned'],['2today'],['i\\u2019m'],['looking'],['glow'],['pictures'],['exactly'],['year'],['apa'],,,,,,,,,,,,,,
1530,['damn'],['sige'],['ako'],['kiat'],['today'],['knowing'],['na'],['wo'],"[""n't""]",['see'],['everyone'],['else'],['long'],['time'],"[""''""]",,,,,,,,
1531,['put'],['makeup'],['today'],['first'],['time'],['years'],['i\\u2019m'],['still'],['sure'],['feel'],['promise'],['fixed'],['th\\u202'],,,,,,,,,,
1532,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1533,['senate'],['going'],['consider'],['hb'],['50transgender'],['spos'],['bill'],['today'],['expect'],['first'],['thing'],['tomorrow'],['idleg'],['idpol'],"[""''""]",,,,,,,,
1534,['stress'],['\\u201chow'],['pay'],['it\\u201d'],['rhetoric'],['going'],['get'],['us'],['killed'],['today'],['proved'],['bullshi\\u2026'],"[""''""]",,,,,,,,,,
1535,['breaking'],['spoke'],['company'],['announced'],['today'],['they\\u2019ve'],['developed'],['covid_1vaccine'],['2days'],['receiving'],['coro\\u2026'],"[""''""]",,,,,,,,,,,
1536,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1537,['definitely'],['didn\\u2019t'],['think'],['would'],['time'],['uw'],['ends'],['it\\u2019s'],['amazing'],['ride'],['past'],['years'],['thanks'],['everyo\\u2026'],"[""''""]",,,,,,,,
1538,['tough'],['unsure'],['condition'],['\\nprotect'],['grain'],['amp'],['profits'],['binsense'],['install'],['toda\\u202'],,,,,,,,,,,,,
1539,['breaking'],['public'],['gatherings'],['25people'],['international'],['events'],['cmo'],['also'],['advises'],['that\\u2026'],"[""''""]",,,,,,,,,,,,
1540,['pretty'],['day'],['today'],['\\u2764\\ufe0f'],['retweet'],['like'],['new'],['bikini'],,,,,,,,,,,,,,,
1541,['raining'],['day'],['today'],['la'],['i\\u2019ve'],['come'],['bring'],['puppy'],['get'],,,,,,,,,,,,,,
1542,['funniest'],['pa'],['timing'],['today\\u2019s'],['release'],['announcement'],['killers'],['single'],['called'],['\\u201ccaution\\u201d\\u2026'],"[""''""]",,,,,,,,,,,,
1543,['first'],['time'],['alarming'],['news'],['turkish'],['detention'],['centers'],,,,,,,,,,,,,,,,
1544,['haven\\u2019t'],['accepting'],['new'],['subs'],['i\\u2019m'],['happy'],['ones'],['today'],['i\\u2019m'],['willing'],['take'],['new'],['v\\u2026'],"[""''""]",,,,,,,,,
1545,['finally'],,,,,,,,,,,,,,,,,,,,,,
1546,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1547,"[""''""]",['joe'],['biden'],['going'],['able'],['continue'],['campaign'],['way'],['traditionally'],['saw'],['least'],['fro\\u2026'],"[""''""]",,,,,,,,,,
1548,['today'],['began'],['preparations'],['teleworking'],['anticipation'],['getting'],,,,,,,,,,,,,,,,,
1549,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1550,['stopped'],['grocery'],['store'],['today'],['ceainly'],['buzzing'],,,,,,,,,,,,,,,,,
1551,['said'],['staed'],['keeping'],['track'],['many'],['people'],['asked'],['hand'],['sanitizer'],['past'],['5by'],['pm'],['\\ud83d\\ude2c'],"[""''""]",,,,,,,,,
1552,['bernie'],['laid'],['detailed'],['plan'],,,,,,,,,,,,,,,,,,,
1553,['want'],['watch'],['past'],['stardom'],['events'],['realize'],['shit'],['much'],['see'],,,,,,,,,,,,,,
1554,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1555,['teachers'],['taking'],['time'],['attend'],['tools'],['teaching'],['fred'],['jones'],['facilitated'],['dr'],['diaz'],['today'],['discussed'],['body'],['lan\\u2026'],"[""''""]",,,,,,,
1556,['sfusd'],['making'],['announcement'],['today'],['3pm'],['3pm'],['meeting'],['specifics'],['time'],['wi\\u2026'],"[""''""]",,,,,,,,,,,,
1557,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1558,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1559,['pretty'],['sure'],['caught'],['corona'],['aquarium'],['today'],['wants'],['fvck'],,,,,,,,,,,,,,,
1560,['anyone'],['ventured'],['suburban'],['scarborough\\/donmills'],['grocery'],['store'],['today'],['wait'],['go'],['midnight'],['24hr'],['metro'],"[""''""]",,,,,,,,,,
1561,['stop'],"[""'re""]",['watch'],,,,,,,,,,,,,,,,,,,,
1562,['people'],['work'],['today'],['rightfully'],['feeling'],['really'],['anxious'],['whats'],['happened'],['last'],['2hours'],['ha\\u202'],,,,,,,,,,,
1563,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1564,"[""'s""]",['good'],['make'],['i\\u202'],,,,,,,,,,,,,,,,,,,
1565,"[""n't""]",['left'],['behind'],['squad'],['get'],['4g'],['pocket'],['wifi'],['enjoy'],['wifi'],['go'],['connects'],['1devices'],['get'],['yours\\u2026'],"[""''""]",,,,,,,
1566,['coronavirus'],['preparedness'],['response'],['act'],['vote'],['deep'],['concern'],"[""''""]",,,,,,,,,,,,,,,
1567,['white'],['house'],['confirms'],['coronavirus'],['task'],['force'],['briefing'],['much'],['daily'],,,,,,,,,,,,,,
1568,['university'],['vs'],['5'],['cabell'],['midland'],['||'],['today'],"[""'s""]",['west'],['virginia'],['high'],['school'],['girls'],['basketball'],['live'],['stream\\n\\n\\u21ewatch'],['l\\u202'],,,,,,
1569,['today'],['labor'],['establishing'],['disaster'],['response'],['readiness'],['taskforce'],['chaired'],['labor'],['mp'],['rfs'],['volunteer'],['hugh'],['mcder\\u2026'],"[""''""]",,,,,,,,
1570,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1571,['doctor'],['va'],['told'],['today'],"[""'s""]",['coming'],['big'],['time'],['beyond'],['capacity'],['able'],['tri\\u202'],,,,,,,,,,,
1572,['super'],['success'],['tamil'],['kannumkannumkollaiyadithaal'],['next'],['tamil'],['project'],['shoot'],['stas'],['today'],['directed\\u2026'],"[""''""]",,,,,,,,,,,
1573,['raining'],['day'],['today'],['la'],['i\\u2019ve'],['come'],['bring'],['puppy'],['get'],,,,,,,,,,,,,,
1574,['barr'],['indicts'],['illegally'],['funneling'],['foreign'],['money'],['adam'],['schiff'],['multiple'],['dem'],['senators'],['\\u201washington'],['dai\\u202'],,,,,,,,,,
1575,['today'],"[""'s""]",['card'],"[""'ve""]",['born'],['mind'],['judge'],['amp'],['evaluate'],['good'],['news'],['help'],['know'],['to\\u2026'],"[""''""]",,,,,,,,
1576,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1577,['lmao'],['people'],['top'],['today'],['\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02'],"[""''""]",,,,,,,,,,,,,,,,,
1578,['announcement'],['\\ndue'],['regulations'],['published'],['today'],,,,,,,,,,,,,,,,,,
1579,['7th'],['day'],['novena'],['feast'],['saint'],['louise'],['de'],['marillac'],['\\n\\n'],['santaluisa202'],,,,,,,,,,,,,
1580,['elbow'],['fist'],['bumped'],['every'],['patient'],['today'],['instead'],['shaking'],['hands'],['\\n\\nthey'],['incredibly'],['receptive'],['actually'],['enjoye\\u2026'],"[""''""]",,,,,,,,
1581,['incredibly'],['proud'],['paner'],['powerful'],['woman'],['tell'],['story'],['one'],['great'],['women'],['history'],['books'],['failed'],['to\\u2026'],"[""''""]",,,,,,,,
1582,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1583,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1584,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1585,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1586,['lmfaooooooooooookjjgggfdhbjjjjjkooooooooooo'],['bitch'],['bye'],['today'],['done'],['u'],"[""''""]",,,,,,,,,,,,,,,,
1587,['blueunity'],['pay'],['\\ud83c\\udf0a\\ud83c\\udf0a\\ud83c\\udf0a\\nlet'],"[""'s""]",['unite'],['one'],['see'],['joe'],['biden'],['white'],['house'],['time'],['next'],['year'],['\\u2026'],"[""''""]",,,,,,,
1588,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1589,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1590,['grocery'],['shopping'],['today'],['got'],['ta'],['get'],['like'],['3more'],['groceries'],['ima'],,,,,,,,,,,,,
1591,['got'],['dad'],['tickets'],['see'],['lauren'],['daigle'],['tomorrow'],['christmas'],['excited'],['today'],['got'],['canceled'],['corona'],['virus'],['\\ud83d\\ude1f\\ud83d\\ude1f'],"[""''""]",,,,,,,
1592,['incredible'],['amount'],['data'],['coronavirus'],['eu'],['includes'],['modeling'],['epidemic'],['peak'],['health'],['care\\u2026'],"[""''""]",,,,,,,,,,,
1593,['lizzie'],['warren'],['kiss'],,,,,,,,,,,,,,,,,,,,
1594,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1595,['incredibly'],['proud'],['paner'],['powerful'],['woman'],['tell'],['story'],['one'],['great'],['women'],['history'],['books'],['failed'],['to\\u2026'],"[""''""]",,,,,,,,
1596,['today'],['time'],['get'],['good'],['night'],"[""'s""]",['rest'],['make'],['fresh'],['sta'],['tomorrow'],['good'],['night'],"[""''""]",,,,,,,,,
1597,['today'],['199aaliyah'],['drops'],['page'],['letter'],['written'],,,,,,,,,,,,,,,,,
1598,['seems'],['like'],['strange'],['time'],['take'],['five'],,,,,,,,,,,,,,,,,
1599,['i\\u2019ve'],['deal'],['lot'],['crying'],['students'],['today'],['weren\\u2019t'],['expecting'],['seasons'],,,,,,,,,,,,,,
1600,['never'],['forget'],['first'],['time'],['old'],['man'],['bought'],['arsenal'],['shi'],['home'],['completely'],['blue'],,,,,,,,,,,
1601,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1602,['rams'],['vs'],['walsh'],['eagles-'],['today'],"[""'s""]",['high'],['school'],['boys'],['basketball'],['live'],['stream\\nankeny'],['centennial'],['jaguars'],['vs'],['waukee'],['wa\\u202'],,,,,,
1603,['bring'],['foh'],['love'],['misty'],['edwards'],['hsm'],['subscribe'],['today'],"[""''""]",,,,,,,,,,,,,,
1604,['bruh'],"[""'m""]",['shaking'],['news'],['coming'],['everywhere'],['today'],"[""'s""]",['date'],['history'],,,,,,,,,,,,,
1605,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1606,['it\\u2019s'],['official'],['today'],['formally'],['filed'],['add'],['name'],['election'],['ballot'],['nevada'],['secretary'],['state'],['\\n\\nour'],['t\\u2026'],"[""''""]",,,,,,,,
1607,['subscribe'],['today'],['\\nthe'],['malliard'],['repo'],['\\non'],['google'],['podcasts'],,,,,,,,,,,,,,,
1608,['mr'],['brown'],['feeling'],['well'],['today'],"[""''""]",,,,,,,,,,,,,,,,,
1609,['1st'],['case'],['infant'],['child'],['contracting'],['ontario'],['canada'],['earlier'],['today'],['they\\u2019ve'],['closed\\u202'],,,,,,,,,,,,
1610,['feeling'],"[""'m""]",['getting'],['dr'],['redfield'],['almost'],,,,,,,,,,,,,,,,,
1611,['it\\u2019s'],['pretty'],['af'],['outside'],['today'],"[""''""]",,,,,,,,,,,,,,,,,
1612,['trump'],['spent'],['time'],['talking'],['pga'],['tour'],['commissioner'],['today'],['unable'],['give'],['european'],['allies'],['a\\u202'],,,,,,,,,,
1613,['oh'],['god'],['staed'],['get'],['cough'],['today'],,,,,,,,,,,,,,,,,
1614,['week'],['5'],['predict'],['invictus'],['margin'],['lending'],['fund'],['iml'],['return'],['rate'],['next'],['friday'],['1march'],['win'],['10woh\\u2026'],"[""''""]",,,,,,,
1615,['turned'],['2today'],['i\\u2019m'],['looking'],['glow'],['pictures'],['exactly'],['year'],['apa'],,,,,,,,,,,,,,
1616,['way'],['share'],['things'],['ca'],"[""n't""]",['get'],['together'],,,,,,,,,,,,,,,,
1617,['days'],['ago'],['bolsonaro'],['said'],['coronavirus'],['fears'],['\\u20today'],['top'],['aide'],['tested'],['positive'],['amp'],['got'],['tested'],['a\\u2026'],"[""''""]",,,,,,,
1618,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1619,['\\u2018the'],['golden'],['eternity\\u201is'],['term'],['resonated'],['years'],['ago'],['continue'],['espouse'],['today'],['happy'],['bihday'],['g\\u2026'],"[""''""]",,,,,,,,,
1620,['stop'],"[""'re""]",['watch'],,,,,,,,,,,,,,,,,,,,
1621,['one'],['money'],['cards'],['today'],['wait'],['3-business'],['days'],['receiving'],['replacement'],['card'],['\\ud83d\\udecheer\\u202'],,,,,,,,,,,,
1622,['normally'],['use'],['football'],['escape'],['distraction'],['bad'],['news'],['hear'],['world'],['today'],,,,,,,,,,,,,
1623,['sent'],['letter'],['chicago'],"[""'s""]",['mayor'],['cps'],['ceo'],['today'],['regarding'],['response'],['covid1'],['coronavirus'],['pandemic'],['we\\u2026'],"[""''""]",,,,,,,,
1624,['today'],['day'],['got'],['find'],['positive\\/'],['good'],"[""''""]",,,,,,,,,,,,,,,,
1625,['abundance'],['caution'],,,,,,,,,,,,,,,,,,,,,
1626,['city'],['moab'],['signed'],['proclamation'],['declaring'],['state'],['local'],['emergency'],['today'],['prepare'],['potential'],['covid-19'],,,,,,,,,,,
1627,['must'],['watch'],['best'],['trump'],['ad'],['ever'],['\\ud83d\\udcfa\\n\\n\\'],"[""''""]",['fighter'],,,,,,,,,,,,,,
1628,"[""n't""]",['white'],['house'],['hold'],['virus'],['briefing'],['today'],['\\n\\n\\'],"[""''""]",['americans'],['want'],['answers'],['ever'],['--'],['makes'],['wh\\u2026'],"[""''""]",,,,,,
1629,['beginning'],['god'],['created'],['psychotic'],['moron'],,,,,,,,,,,,,,,,,,
1630,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1631,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1632,['kate'],['beckinsale'],['sharing'],['terrible'],['yet'],['commonplace'],['weinstein'],['story'],['wake'],['utterly'],['justified'],['2sentence'],['for\\u2026'],"[""''""]",,,,,,,,,
1633,['lots'],['good'],['new'],['ideas'],['proposal'],['today'],,,,,,,,,,,,,,,,,
1634,['explosive'],['story'],['put'],['con'],['last'],['night'],"[""'s""]",['address'],['today'],"[""'s""]",['developments'],['at\\u202'],,,,,,,,,,,
1635,['wasn\\u2019t'],['mentally'],['prepared'],['today'],['day'],['realize'],['kentucky'],['basketball'],['year'],['bbn'],"[""''""]",,,,,,,,,,,,
1636,['v\\u2019s'],['self'],['produced'],['ost'],['drama'],['\\u2018itaewon'],['class\\u201will'],['coming'],['today'],['6pm'],['kst'],['\\n\\nlet\\u2019s'],['trend'],['sweetnightapproa\\u2026'],"[""''""]",,,,,,,,
1637,['pay'],['\\n'],['50billion'],['equated'],['1minute'],['blip'],['market'],['imagine'],['presidentsanders'],['wo\\u2026'],"[""''""]",,,,,,,,,,,,
1638,['would'],['vote'],,,,,,,,,,,,,,,,,,,,,
1639,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1640,['front'],['liquor'],['store'],['today'],['\\u201cthis'],['kill'],['coronavirus'],['\\u201d'],['*holds'],['bottle'],['fireball*\\u202'],,,,,,,,,,,,
1641,['illinois'],['today'],['request'],['vote'],['mail'],['ballot'],['takes'],['minutes'],,,,,,,,,,,,,,,
1642,['100daysofcode'],['day'],['5-'],['today'],['looked'],['css'],['grid'],['first'],['time'],['i\\u2019ve'],['used'],['flex'],['box'],['still'],['trying'],['to\\u2026'],"[""''""]",,,,,,
1643,['allah'],['swt'],['grant'],['highest'],['rank'],['jannah'],['\\ud83e\\udd32\\ud83c\\udffd\\ud83e\\udd32\\ud83c\\udffd'],"[""''""]",,,,,,,,,,,,,,,
1644,['progress'],['shots'],['boardwalk'],['today'],['looking'],['good'],['wildbrownsea'],['nicki'],,,,,,,,,,,,,,,
1645,['everybody'],['great'],['good'],['biys'],['spoiling'],['today'],,,,,,,,,,,,,,,,,
1646,['spos'],['administrators'],['need'],['listen'],['medical'],['advice'],,,,,,,,,,,,,,,,,
1647,['mitch'],['mcconnell'],['said'],['today'],['senate'],['delay'],['recess'],['scheduled'],['next'],['week'],['continue'],['work'],['economic'],['reli\\u2026'],"[""''""]",,,,,,,,
1648,['falcons'],['vs'],['manual'],['thunderbolts-'],['today'],"[""'s""]",['high'],['school'],['boys'],['basketball'],['live'],['stream\\npeyton'],['panthers'],['vs'],['limon'],['b\\u202'],,,,,,,
1649,['energy'],['today'],['might'],['i\\u2019m'],['feeling'],['vibes'],,,,,,,,,,,,,,,,,
1650,['installed'],['bidet'],['last'],['friday'],['super'],['excited'],['kept'],['calling'],['\\u201cne\\u202'],,,,,,,,,,,,,,
1651,['kyu'],['went'],['see'],['rebecca'],['musical'],['today'],['amp'],['dined'],['together'],['ock'],['juhyun'],['amp'],['friends'],,,,,,,,,,
1652,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1653,['longest'],['reigning'],['open'],['rc'],['champion'],['\\u263a\\ufe0f\\ud83d\\ude09'],"[""''""]",,,,,,,,,,,,,,,,
1654,['reached'],['bottom'],['channel'],['\\ni'],['said'],['would'],['long'],['bottom'],['\\nand'],['hedges'],['yesterday\\u2026'],"[""''""]",,,,,,,,,,,
1655,['board'],['members'],['met'],['today'],['first'],['board'],['meeting'],['year'],['\\n\\nthe'],['board'],['members'],['reviewed'],['acti\\u2026'],"[""''""]",,,,,,,,,
1656,['hooker'],['hard'],['hungry'],['topping'],['today'],['shhhh'],['\\ud83e\\udd2b'],['don\\u2019t'],['tell'],['mom'],['\\n\\n'],,,,,,,,,,,,
1657,['consider'],['signing'],['letter'],['bidenforpresident'],['asking'],['incorporate'],['fantastic'],['plans'],['ideas'],['e\\u2026'],"[""''""]",,,,,,,,,,,,
1658,['top'],['fox'],['personalities'],['accused'],['news'],['outlets'],['week'],['over-torqued'],['virus'],['coverage'],['attempt'],['harm'],['trump'],['politi\\u2026'],"[""''""]",,,,,,,,
1659,['today'],['heabreaking'],['played'],['fun'],['games'],['outfield'],['decided'],['order'],['pizza'],['one'],['wants'],['leave'],['no\\u2026'],"[""''""]",,,,,,,,,
1660,['say'],['back'],['slowly'],['people'],['thirddddd'],['innnn'],['lineeeee'],['doesn\\u2019t'],['scare'],['sh*t'],,,,,,,,,,,,,
1661,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1662,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1663,['decided'],['wear'],['natural'],['hair'],['work'],['first'],['time'],['today'],['walked'],['older'],['yt'],['male'],['coworker'],['says\\u2026'],"[""''""]",,,,,,,,
1664,['\\u206guitarist'],['al'],['estrada'],['posting'],['10p'],['last'],['night'],['\\u206shows'],['postponed'],['yet'],['kiss'],['amp'],['venue'],['show'],['tonight'],['t\\u2026'],"[""''""]",,,,,,
1665,['long'],['ago'],,,,,,,,,,,,,,,,,,,,,
1666,['sister'],['dead'],['died'],['suddenly'],['today'],['last'],['week'],['heath'],['issues'],['tuesday'],['thought'],['was\\u2026'],"[""''""]",,,,,,,,,,
1667,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1668,['tomorrow'],['isn\\u2019t'],['promised'],['get'],['cheeks'],['clapped'],['today'],"[""''""]",,,,,,,,,,,,,,,
1669,['bipaisan'],['prep'],['act'],['would'],['expand'],['medical'],['professionals\\u201access'],['vitally-needed'],['respirators'],['creat\\u2026'],"[""''""]",,,,,,,,,,,,
1670,['warren'],['plan'],['days'],['ago'],['others'],['catching'],"[""''""]",,,,,,,,,,,,,,,,
1671,['fossils'],['pretty'],['stones'],['today'],,,,,,,,,,,,,,,,,,,
1672,['subscribe'],['today'],['\\nthe'],['malliard'],['repo'],['\\non'],['tunein\\'],,,,,,,,,,,,,,,,
1673,['today'],['host'],['\\/wingsoflistening'],['pay'],['kst'],['\\/'],['est'],['get'],['devices'],['ready'],['st\\u2026'],"[""''""]",,,,,,,,,,,
1674,['great'],['deal'],['mummies'],"[""''""]",,,,,,,,,,,,,,,,,,,
1675,['got'],['email'],['today'],['bosses'],['plan'],['virus'],['possible'],['quarantine'],['alrea\\u202'],,,,,,,,,,,,,,
1676,['board'],['members'],['resigned'],['coming'],['hearing'],['today'],,,,,,,,,,,,,,,,,
1677,['y\\u2019all'],['enjoying'],['yalls'],['spring'],['break'],['going'],['vacays'],['dropped'],['almost'],['40today'],['shit'],['i\\u202'],,,,,,,,,,,
1678,['good'],['read'],,,,,,,,,,,,,,,,,,,,,
1679,['god'],['bless'],['ywouu'],['brooo'],['\\u3161'],['hoooope'],['today'],['great'],['ywouu\\u3002\\ud83c\\udf53\\ud83c\\udf08'],"[""''""]",,,,,,,,,,,,,
